"id";"city";"country";"region";"short_description";"latitude";"longitude";"budget_level";"culture";"adventure";"nature";"beaches";"nightlife";"cuisine";"wellness";"urban";"remoteness";"creative_city_category";"creative_city_year";"unesco_wh_count";"unesco_wh_names"
"6ee0fe94-2e9b-46ef-8bfc-5e218132332b";"Dhaka";"Bangladesh";"asia";"A whirlwind of vibrant street life, bustling markets, and a rich tapestry of history and culture, offering endless sensory experiences.";"23764386";"90389014";"Budget";"4";"2";"2";"1";"3";"4";"2";"3";"1";"None";"0";"0";"None"
"df941b8b-5907-43b3-bd73-505845313873";"Seattle";"United States";"north_america";"A city where misty mornings blend with vibrant markets and lush green spaces, offering a cozy yet dynamic urban experience.";"47603832";"-122330062";"Luxury";"4";"3";"4";"2";"3";"4";"3";"5";"2";"Literature";"2017";"0";"None"
"48a8a9bd-7834-4db5-931e-151691e32ada";"Bishkek";"Kyrgyzstan";"asia";"Wide boulevards lined with Soviet-era architecture and bustling bazaars create a unique blend of history and vibrant local life.";"42877789";"74606692";"Budget";"3";"4";"4";"1";"3";"3";"2";"3";"4";"None";"0";"0";"None"
"e0fba8c3-0e00-421a-8a31-c5001184dc97";"Siem Reap";"Cambodia";"asia";"Ancient temples rise through the jungle mist, while bustling markets and vibrant street food create a lively, sensory-rich experience.";"13361756";"103859032";"Budget";"5";"3";"4";"1";"3";"4";"3";"3";"3";"None";"0";"1";"Angkor"
"066b90ea-034a-48e3-9011-d2095c02efaa";"Valdivia";"Chile";"south_america";"Riverside charm and lush green landscapes create a serene atmosphere, with the scent of fresh seafood and the sound of birdsong nearby.";"-39814126";"-73245985";"Mid-range";"3";"4";"4";"3";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"3f3f5613-56d6-464b-a1de-437c2246292b";"Salta";"Argentina";"south_america";"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.";"-25107670";"-64349496";"Mid-range";"4";"4";"5";"1";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"92098031-bc52-4fac-b1df-2dfe76a8de6c";"Split";"Croatia";"europe";"Wander through ancient stone streets where the Adriatic breeze mingles with lively chatter and the scent of fresh seafood from bustling markets.";"43511638";"16439965";"Mid-range";"4";"3";"4";"4";"4";"4";"3";"3";"3";"None";"0";"2";"Historical Complex of Split with the Palace of Diocletian | Historic City of Trogir"
"a49ee9f6-6273-4716-9985-1ebffd5c328c";"Galápagos Islands";"Ecuador";"south_america";"Pristine landscapes teeming with unique wildlife create an atmosphere of untouched beauty, where every moment feels like an intimate encounter with nature.";"-628815";"-90363875";"Luxury";"3";"5";"5";"4";"1";"3";"2";"1";"5";"None";"0";"1";"Galápagos Islands"
"ae00c442-bbff-44db-9385-f8af3eda88b4";"Florence";"Italy";"europe";"Cobblestone streets filled with art, the aroma of fresh espresso, and vibrant piazzas create a captivating blend of history and modern life.";"43769795";"11255640";"Mid-range";"5";"2";"3";"1";"3";"5";"3";"4";"2";"None";"0";"2";"Historic Centre of Florence | Medici Villas and Gardens in Tuscany"
"30c3bd69-5bec-4c0b-b009-bd322b13d554";"Philadelphia";"United States";"north_america";"Historic cobblestone streets meet a vibrant arts scene, with lively markets and diverse neighborhoods creating a welcoming and dynamic urban experience.";"39952723";"-75163526";"Mid-range";"4";"2";"3";"1";"4";"4";"3";"4";"2";"None";"0";"1";"Independence Hall"
"04624f1d-9d64-4b83-a228-9914ef03c43e";"Bordeaux";"France";"europe";"Strolling through sun-dappled streets, you'll find stunning architecture, vibrant markets, and the rich aroma of freshly baked baguettes filling the air.";"44841225";"-580036";"Mid-range";"4";"2";"3";"2";"3";"5";"3";"4";"3";"None";"0";"2";"Jurisdiction of Saint-Emilion | Bordeaux, Port of the Moon"
"4b7bab82-52b8-4827-a591-750c48a47f39";"Strasbourg";"France";"europe";"Charming cobblestone streets lined with half-timbered houses, the aroma of freshly baked pastries, and the gentle flow of the canals create a fairy-tale ambiance.";"48584614";"7750712";"Mid-range";"5";"2";"3";"1";"3";"4";"3";"4";"3";"None";"0";"1";"Strasbourg, Grande-Île and Neustadt"
"5b04742c-8938-413a-9050-370d3bc3115b";"Palau";"Palau";"oceania";"Crystal-clear waters teeming with marine life, lush forests, and a serene atmosphere offer a tranquil escape for nature lovers and adventurers alike.";"5378353";"132910257";"Luxury";"3";"5";"5";"5";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"2302c9dd-263d-434c-8adf-cab28e3ba21d";"St. George's";"Grenada";"north_america";"Colorful streets wind around a picturesque harbor, where the scent of spices mingles with the sea breeze, creating a vibrant, laid-back charm.";"12053533";"-61751805";"Mid-range";"3";"3";"4";"5";"3";"4";"4";"2";"4";"None";"0";"0";"None"
"0db57fc8-4359-415e-b18c-9b9da6d98e3d";"Debrecen";"Hungary";"europe";"Tree-lined streets, charming squares, and a blend of old-world charm with modern vibrancy create a welcoming and relaxed atmosphere.";"47531399";"21625978";"Budget";"3";"2";"3";"1";"3";"3";"3";"3";"3";"None";"0";"1";"Hortobágy National Park - the Puszta"
"56bbfddd-b9ea-4b44-a2bc-61b45baba7d7";"Jaipur";"India";"asia";"A tapestry of vibrant colors and bustling markets, where ancient forts and palaces echo the grandeur of a rich cultural heritage.";"26915457";"75818981";"Budget";"5";"3";"3";"1";"3";"4";"3";"3";"2";"Crafts and Folk Art";"2015";"2";"The Jantar Mantar, Jaipur | Jaipur City, Rajasthan"
"1d7edb41-df70-4877-ac88-c1baaa72b923";"Crete";"Greece";"europe";"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.";"35308495";"24463342";"Mid-range";"4";"4";"5";"5";"3";"5";"4";"3";"4";"None";"0";"1";"Minoan Palatial Centres"
"dbac5f44-f433-4f28-b05c-e9b193b346c0";"Baltimore";"United States";"north_america";"Historic cobblestone streets meet vibrant waterfronts, offering a lively mix of seafood aromas, street art, and a welcoming, laid-back vibe.";"39290881";"-76610759";"Mid-range";"4";"3";"3";"2";"4";"4";"3";"4";"2";"None";"0";"0";"None"
"c9154e0a-44ac-4562-aa0e-3081d51e1730";"Madang";"Papua New Guinea";"oceania";"Tropical breezes, vibrant coral reefs, and lush rainforests create a serene paradise where nature and local culture warmly embrace visitors.";"-5000000";"145500000";"Budget";"4";"4";"5";"4";"2";"3";"2";"2";"4";"None";"0";"0";"None"
"35de48dc-19c9-4e54-b788-da248d0e45d4";"Taormina";"Italy";"europe";"Dramatic coastal views, ancient ruins, and charming piazzas create a picturesque setting that invites leisurely exploration and indulgent moments.";"37851221";"15283019";"Mid-range";"4";"3";"4";"4";"3";"5";"3";"3";"4";"None";"0";"1";"Mount Etna"
"66355823-318b-4699-8244-a884d90e3e52";"Takayama";"Japan";"asia";"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.";"36139624";"137251032";"Mid-range";"5";"2";"4";"1";"2";"4";"3";"2";"4";"None";"0";"1";"Historic Villages of Shirakawa-go and Gokayama"
"e8ca28df-95b8-4dd9-9190-28b80725ea25";"Phoenix";"United States";"north_america";"Desert landscapes meet urban sophistication, offering vibrant arts, diverse dining, and endless sunshine, making every visit feel like a warm embrace.";"33448436";"-112074141";"Mid-range";"3";"4";"4";"1";"3";"3";"4";"3";"3";"None";"0";"0";"None"
"28e1fcbb-ce3c-418e-bb2d-421e3be81b2f";"Blantyre";"Malawi";"africa";"A city where bustling markets, friendly locals, and the aroma of street food create a vibrant and welcoming atmosphere.";"-15786254";"35003569";"Budget";"3";"3";"4";"1";"2";"3";"2";"3";"4";"None";"0";"0";"None"
"ecaa1ebe-5e59-464c-8fae-42abbddcc734";"Caracas";"Venezuela";"south_america";"Vibrant streets filled with lively music and bustling markets, surrounded by lush mountains and offering a mix of urban and natural beauty.";"10506093";"-66914600";"Budget";"4";"3";"4";"3";"3";"4";"2";"3";"2";"Music";"2023";"1";"Ciudad Universitaria de Caracas"
"c62183f8-3057-4af8-9d51-1cba9559f61b";"Da Lat";"Vietnam";"asia";"Misty mornings, lush pine forests, and vibrant markets create a serene escape with a refreshing blend of nature and local culture.";"11937389";"108428678";"Budget";"3";"4";"5";"1";"2";"4";"4";"3";"4";"Music";"2023";"0";"None"
"eb3c14bc-9e8d-47f1-ba13-95e308ff7e11";"New York City";"United States";"north_america";"Skyscrapers touch the sky as vibrant streets buzz with energy, offering a sensory overload of sights, sounds, and diverse cultures.";"40712728";"-74006015";"Luxury";"5";"3";"3";"2";"5";"5";"3";"5";"1";"None";"0";"1";"Statue of Liberty"
"180cca4b-7d0f-41a2-99a1-27c58d512572";"Sapa";"Vietnam";"asia";"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.";"22335924";"103842674";"Budget";"4";"4";"5";"1";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"4265c1eb-e4f6-4b71-8442-56ad4483a5e4";"Guadalajara";"Mexico";"north_america";"Colorful streets, lively mariachi music, and the rich aroma of street food create an inviting blend of tradition and modernity.";"20672037";"-103338396";"Mid-range";"5";"3";"3";"1";"4";"5";"3";"4";"2";"Media Arts";"2017";"1";"Hospicio Cabañas, Guadalajara"
"6c222aca-bad0-4114-a0f8-d271510a86a0";"Anchorage";"United States";"north_america";"Surrounded by breathtaking mountains and vast wilderness, this city offers a refreshing blend of rugged adventure and cozy urban charm.";"61216312";"-149894852";"Mid-range";"3";"4";"5";"2";"2";"3";"3";"3";"4";"None";"0";"0";"None"
"196e96f8-6055-4123-beaa-957b027ee1f9";"Bhutan";"Bhutan";"asia";"Mist-shrouded mountains and vibrant monasteries offer a serene escape, where spiritual tranquility and breathtaking landscapes merge for an unforgettable experience.";"27549511";"90511927";"Luxury";"5";"4";"5";"1";"1";"3";"4";"2";"5";"None";"0";"0";"None"
"d4345f6e-b465-4dc0-abfe-f230b87aefb7";"Samarkand";"Uzbekistan";"asia";"Ancient architecture glimmers under the sun, with vibrant bazaars and fragrant spices creating an intoxicating blend of history and culture.";"39655001";"66975695";"Budget";"5";"3";"3";"1";"2";"4";"2";"3";"3";"None";"0";"2";"Proto-urban Site of Sarazm | Samarkand – Crossroad of Cultures"
"a33298f1-58d1-403d-984e-f7744a8e1746";"Wellington";"New Zealand";"oceania";"Charming harborside views, vibrant arts scene, and a cozy mix of urban buzz and nature create a welcoming, eclectic atmosphere.";"-41288795";"174777211";"Mid-range";"4";"3";"4";"3";"4";"4";"3";"4";"2";"Film";"2019";"0";"None"
"316ef402-4768-456e-98b3-87fad9b0a5c1";"Lahore";"Pakistan";"asia";"Bustling streets alive with vibrant colors and the aroma of spices, offering a rich tapestry of history, culture, and warm hospitality.";"31565682";"74314182";"Budget";"5";"3";"2";"1";"3";"5";"3";"4";"2";"Literature";"2019";"1";"Fort and Shalamar Gardens in Lahore"
"36d2ef8d-984f-44db-8343-7b70c26e8bf1";"San Pedro de Atacama";"Chile";"south_america";"Endless desert vistas meet surreal landscapes, where clear night skies reveal a tapestry of stars, creating an otherworldly sense of tranquility and wonder.";"-22910832";"-68200137";"Mid-range";"3";"5";"5";"1";"2";"3";"3";"2";"5";"None";"0";"0";"None"
"12bac5cc-d5e5-4418-aec5-2805cfe04257";"Madeira";"Portugal";"europe";"Lush landscapes meet dramatic cliffs, where ocean breezes carry the scent of flowers and adventure awaits around every winding path.";"32751750";"-16981748";"Mid-range";"3";"4";"5";"3";"3";"4";"4";"3";"4";"None";"0";"1";"Laurisilva of Madeira"
"cb72a09a-88af-4d3b-a950-b353a445b54c";"Gjirokastër";"Albania";"europe";"Winding cobblestone streets and stone-roofed houses create a timeless atmosphere, with echoes of history in every corner and stunning mountain views.";"40077087";"20139335";"Budget";"5";"3";"4";"1";"2";"3";"2";"2";"4";"None";"0";"2";"Historic Centres of Berat and Gjirokastra | Butrint"
"eb8d23c9-8122-4bb2-8325-e37036397a1c";"Brisbane";"Australia";"oceania";"Sun-drenched streets and lush riverside parks create a laid-back vibe, with vibrant markets and buzzing eateries adding a lively local flavor.";"-27468968";"153023499";"Mid-range";"4";"4";"4";"3";"4";"4";"3";"4";"2";"None";"0";"0";"None"
"5a296eaa-b786-420f-8a2d-08db36260144";"Cesky Krumlov";"Czech Republic";"europe";"Winding cobblestone streets, charming medieval architecture, and the gentle flow of the Vltava River create a fairy-tale atmosphere you'll never forget.";"48810652";"14315058";"Mid-range";"5";"2";"4";"1";"2";"3";"2";"2";"4";"None";"0";"2";"Historic Centre of Český Krumlov | Holašovice Historic Village"
"ec2e76e8-1944-4282-962d-276573d0ceef";"Basseterre";"Saint Kitts and Nevis";"north_america";"Lush landscapes and vibrant markets create a lively yet laid-back atmosphere, where the rhythm of island life feels both invigorating and soothing.";"17296091";"-62722301";"Mid-range";"3";"3";"4";"4";"3";"4";"3";"2";"4";"None";"0";"1";"Brimstone Hill Fortress National Park"
"a5064014-fa4f-4864-b491-a65fa2d68229";"Honiara";"Solomon Islands";"oceania";"Lush tropical landscapes meet vibrant local markets, offering an authentic and immersive experience in a laid-back island atmosphere.";"-9431076";"159955255";"Mid-range";"3";"3";"4";"3";"2";"2";"2";"2";"4";"None";"0";"0";"None"
"7071cc05-1440-4931-88dc-3fa5a4cc15d2";"Siena";"Italy";"europe";"Medieval streets wind through sunlit squares, where the aroma of fresh pasta mingles with the echoes of vibrant local life.";"43167205";"11467561";"Mid-range";"5";"2";"3";"1";"2";"4";"3";"3";"4";"None";"0";"3";"Historic Centre of Siena | Historic Centre of the City of Pienza | Val d'Orcia"
"4c88db7e-4c60-4395-9464-91ea959e2d13";"La Palma";"Spain";"europe";"Lush landscapes and volcanic vistas create a serene atmosphere, inviting you to explore its quiet trails and charming coastal villages.";"28655116";"-17857268";"Mid-range";"3";"4";"5";"3";"2";"3";"4";"2";"4";"None";"0";"0";"None"
"58563b14-ffba-4104-88ce-0ba065f5d6ed";"Ghent";"Belgium";"europe";"Charming canals and medieval architecture create a cozy atmosphere, inviting you to wander through cobblestone streets and discover hidden corners filled with history.";"51053828";"3725012";"Mid-range";"5";"2";"3";"1";"4";"4";"3";"4";"2";"Music";"2009";"0";"None"
"6b93d8e6-ab6a-4a5e-91f8-f42198c06d01";"Sao Paulo";"Brazil";"south_america";"Energetic streets buzz with life, offering a tapestry of art, diverse cuisine, and vibrant nightlife that captivates every sense.";"-23550650";"-46633382";"Mid-range";"5";"3";"2";"2";"5";"5";"3";"5";"1";"None";"0";"0";"None"
"84684cae-4fbc-4ea4-9172-5f9d802ba843";"Monteverde";"Costa Rica";"north_america";"Misty cloud forests and vibrant wildlife create an enchanting atmosphere, where every trail offers a new sensory delight and adventure.";"10291151";"-84813643";"Mid-range";"3";"5";"5";"1";"2";"3";"3";"1";"4";"None";"0";"0";"None"
"16539924-85a8-441a-8ebd-9c56d6720a35";"Nukuʻalofa";"Tonga";"oceania";"Warm ocean breezes and vibrant markets create a welcoming atmosphere, where the gentle rhythm of island life invites endless exploration.";"-21134340";"-175201808";"Mid-range";"3";"3";"4";"4";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"074c4c99-13f9-44ea-9ad3-bf573506a04c";"Birmingham";"United Kingdom";"europe";"A dynamic mix of industrial charm and modern culture, offering vibrant markets, eclectic eateries, and a rich musical heritage that captivates visitors.";"52479699";"-1902691";"Mid-range";"4";"2";"3";"1";"3";"4";"3";"4";"2";"None";"0";"1";"Ironbridge Gorge"
"63290557-b50c-409a-91ef-479598d31de3";"Tuscany";"Italy";"europe";"Rolling hills, sun-drenched vineyards, and charming medieval towns create a picturesque landscape that invites leisurely exploration and indulgent culinary experiences.";"43458654";"11138920";"Mid-range";"5";"3";"5";"2";"3";"5";"4";"3";"4";"None";"0";"1";"Historic Centre of San Gimignano"
"68ec474b-b008-493b-933c-13e51af9ec83";"Charlottetown";"Canada";"north_america";"Charming streets lined with historic buildings and a gentle sea breeze create a welcoming atmosphere perfect for leisurely exploration and relaxation.";"46234953";"-63132935";"Mid-range";"4";"3";"4";"3";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"a3c96500-b77a-4133-bc7d-cca24a7e5ae6";"St. Louis";"United States";"north_america";"A fusion of historic charm and modern vibrancy, with leafy parks, jazz-filled streets, and the iconic arch creating a welcoming urban atmosphere.";"38628027";"-90191015";"Mid-range";"4";"3";"3";"1";"3";"4";"3";"4";"2";"None";"0";"1";"Cahokia Mounds State Historic Site"
"b150cb57-9168-4a88-ad5a-1ceb37ebfa72";"Las Vegas";"United States";"north_america";"Bright lights and endless energy create an exhilarating atmosphere, where entertainment options are as vast and varied as the desert surrounding it.";"36167271";"-115148353";"Luxury";"3";"3";"2";"1";"5";"4";"3";"5";"1";"None";"0";"0";"None"
"59e6664b-2503-4e62-87a4-9fbf47c24a9b";"Detroit";"United States";"north_america";"Industrial charm meets vibrant arts and music scenes, where historic architecture and modern innovation create a dynamic and inviting urban experience.";"42331550";"-83046640";"Mid-range";"4";"2";"2";"1";"3";"3";"2";"4";"2";"Design";"2015";"0";"None"
"dbf5cdef-ff5d-4a67-8dba-8c220669ea4f";"Suzhou";"China";"asia";"Serene gardens, ancient canals, and the gentle rustle of willow trees create a peaceful escape that invites you to slow down and unwind.";"31311123";"120621288";"Mid-range";"5";"2";"4";"1";"3";"4";"3";"3";"3";"Crafts and Folk Art";"2014";"1";"Classical Gardens of Suzhou"
